        205.000         43.170         98.690          1.994
        206.250         43.170        103.204          2.014
        207.500         43.170        106.941          2.029
        208.750         43.170        105.523          2.023
        210.000         43.170        103.571          2.015
        211.250         43.170        103.894          2.017
        212.500         43.170        105.458          2.023
        213.750         43.170        105.614          2.024
        215.000         43.170        107.259          2.030
        216.250         43.170        111.587          2.048
        217.500         43.170        114.565          2.059
        218.750         43.170        109.254          2.038
        220.000         43.170        102.298          2.010
        221.250         43.170         97.349          1.988
        222.500         43.170         94.816          1.977
        223.750         43.170         94.942          1.977
        225.000         43.170         96.598          1.985
        226.250         43.170         98.832          1.995
        227.500         43.170        101.111          2.005
        228.750         43.170        103.293          2.014
        230.000         43.170        106.120          2.026
        231.250         43.170        110.331          2.043
        232.500         43.170        113.567          2.055
        233.750         43.170        110.744          2.044
        235.000         43.170        107.333          2.031
        236.250         43.170        106.030          2.025
        237.500         43.170        105.323          2.023
        238.750         43.170        102.800          2.012
        240.000         43.170        101.040          2.004
        241.250         43.170        101.817          2.008
        242.500         43.170        103.943          2.017
        243.750         43.170        104.314          2.018
        245.000         43.170        106.885          2.029
        246.250         43.170        113.584          2.055
        247.500         43.170        120.186          2.080
        248.750         43.170        118.343          2.073
        250.000         43.170        115.334          2.062
        251.250         43.170        115.054          2.061
        252.500         43.170        116.319          2.066
        253.750         43.170        117.448          2.070
        255.000         43.170        120.340          2.080
        256.250         43.170        126.404          2.102
        257.500         43.170        130.741          2.116
        258.750         43.170        123.644          2.092
        260.000         43.170        115.210          2.061
        261.250         43.170        110.473          2.043
        262.500         43.170        108.965          2.037
        263.750         43.170        109.749          2.040
        265.000         43.170        112.378          2.051
          0.000         41.920         94.157          1.974
          1.250         41.920         82.520          1.917
          2.500         41.920         70.647          1.849
          3.750         41.920         73.281          1.865
          5.000         41.920         74.669          1.873
          6.250         41.920         76.165          1.882
          7.500         41.920         80.441          1.905
          8.750         41.920         71.147          1.852
         10.000         41.920         66.743          1.824
         11.250         41.920         66.699          1.824
         12.500         41.920         74.081          1.870
         13.750         41.920         69.674          1.843
         15.000         41.920         72.746          1.862
         16.250         41.920         80.016          1.903
         17.500         41.920         89.984          1.954
         18.750         41.920         89.868          1.954
         20.000         41.920         90.156          1.955
         21.250         41.920         90.340          1.956
         22.500         41.920         89.141          1.950
         23.750         41.920         91.542          1.962
         25.000         41.920         92.564          1.966
         26.250         41.920         93.464          1.971
         27.500         41.920         94.717          1.976
         28.750         41.920         89.976          1.954
         30.000         41.920         87.064          1.940
         31.250         41.920         87.987          1.944
         32.500         41.920         96.860          1.986
         33.750         41.920         85.474          1.932
         35.000         41.920         81.212          1.910
         36.250         41.920         78.778          1.896
         37.500         41.920         75.432          1.878
         38.750         41.920         79.019          1.898
         40.000         41.920         81.601          1.912
         41.250         41.920         86.032          1.935
         42.500         41.920         98.367          1.993
         43.750         41.920         86.305          1.936
         45.000         41.920         85.834          1.934
         46.250         41.920         97.540          1.989
         47.500         41.920        136.203          2.134
         48.750         41.920        100.605          2.003
         50.000         41.920         88.733          1.948
         51.250         41.920         82.823          1.918
         52.500         41.920         74.881          1.874
         53.750         41.920         80.879          1.908
         55.000         41.920         81.606          1.912
         56.250         41.920         79.352          1.900
         57.500         41.920         76.462          1.883
         58.750         41.920         77.104          1.887
         60.000         41.920         78.435          1.895
         61.250         41.920         80.619          1.906
         62.500         41.920         85.162          1.930
         63.750         41.920         85.917          1.934
         65.000         41.920         89.525          1.952
         66.250         41.920         95.479          1.980
         67.500         41.920        105.486          2.023
         68.750         41.920        100.912          2.004
         70.000         41.920        100.523          2.002
         71.250         41.920        103.761          2.016
         72.500         41.920        113.175          2.054
         73.750         41.920        101.473          2.006
         75.000         41.920         96.800          1.986
         76.250         41.920         97.434          1.989
         77.500         41.920        105.959          2.025
         78.750         41.920         97.872          1.991
         80.000         41.920         97.331          1.988
         81.250         41.920        101.313          2.006
         82.500         41.920        110.611          2.044
         83.750         41.920        100.389          2.002
         85.000         41.920         94.831          1.977
         86.250         41.920         91.761          1.963
         87.500         41.920         91.304          1.960
         88.750         41.920         91.944          1.964
         90.000         41.920         96.030          1.982
         91.250         41.920        104.858          2.021
         92.500         41.920        123.655          2.092
